Total_Portfolio_Variance,Portfolio_return,Equity_weight,gold_weight,gsec_weight 
0.01922153471686559,0.15265145541431563,0.4220524472228749,0.3116312474843405,0.2663163052927846
0.014983435413420376,0.15994587163590998,0.2948037442492302,0.4884780094013268,0.21671824634944298
0.01421749516590129,0.1505985871195372,0.3291074650821702,0.3844866717300553,0.2864058631877745
0.02308734354150402,0.17276814855727424,0.42904130942878776,0.4584683948938838,0.11249029567732843
0.021861763873795213,0.16734265760443737,0.4268977817578698,0.4191125886362004,0.15398962960592982
0.021177629494717718,0.15746389447842946,0.44283605615009686,0.32855690903698204,0.22860703481292113
0.0244533068818868,0.17053626282410056,0.46076117587449467,0.41122937119483394,0.12800945293067142
0.01394532765651768,0.15517179349717766,0.2952830347364657,0.4515946509827031,0.2531223142808311
0.015929848705076487,0.1614942728055751,0.3162204166987676,0.47989568239406066,0.2038839009071717
0.013993456439129075,0.15643243200638252,0.28695631029354945,0.4691437209020175,0.24389996880443301
0.013787872912335467,0.1557023566915833,0.28512094595510856,0.46532111046286373,0.2495579435820277
0.021482010102211645,0.16166300421133534,0.43766234103534457,0.36552406133291226,0.19681359763174316
0.01675374112779454,0.15181279267036055,0.38064488307759375,0.34466793827245684,0.2746871786499494
0.022081422131347297,0.16350907272532408,0.44252884071553195,0.3749750597991115,0.18249609948535656
0.022778784301470466,0.1695181400917336,0.43574627650999426,0.42728468306653733,0.13696904042346839
0.013170414606475979,0.15396365082594668,0.27518268525875694,0.4615195565219324,0.2632977582193107
0.017909177584740393,0.15338167098801628,0.39795727503919737,0.3401506963992325,0.2618920285615701
0.018897512416148562,0.16580728705315595,0.37224919416630714,0.45944380871716445,0.1683069971165284
0.012524654498021507,0.15292040508106697,0.255572000779747,0.47223630093398333,0.27219169828626966
0.020500586045351404,0.17127405905602264,0.38112402828914355,0.49270382218430636,0.1261721495265501
0.018161977229296647,0.15017082424373057,0.4097952041892257,0.30437725493327356,0.28582754087750073
0.014615323483955498,0.15569949460420973,0.3138269289623625,0.4379602196280883,0.24821285140954924
0.021590840504726743,0.16197837605721258,0.4386128755464716,0.3670251214221472,0.19436200303138118
0.016441192817473985,0.14853113322852932,0.3833342028599774,0.31706715399674246,0.29959864314328016
0.02150475146451161,0.16282239551297237,0.4348797035670677,0.37702051380834517,0.18809978262458715
0.021659894693372813,0.17377819150473295,0.3944667252990505,0.4991033663130909,0.1064299083878586
0.019810556996077845,0.16204551920697802,0.40716170294679693,0.39749095416039554,0.19534734289280753
0.020615724854013234,0.16960258664967537,0.3926590886467695,0.46896447117440004,0.13837644017883044
0.01933297670915876,0.15629368471955765,0.4155243707281215,0.3456391923960651,0.2388364368758134
0.02495323270326805,0.16414656886177054,0.4843092011412941,0.3400483950113933,0.1756424038473126
0.017261599941393656,0.15265084355108624,0.38798098485165927,0.34407561590692093,0.2679433992414198
0.015908797677509558,0.16013264980685704,0.3251142764354243,0.4610359572759606,0.21384976628861513
0.02288064435587808,0.16976577734987489,0.4366853659139795,0.42827981878874116,0.13503481529727934
0.01920367038961671,0.15394165528920653,0.4189767886600854,0.32440485578741274,0.25661835555250184
0.015119330941943766,0.1537966213639917,0.3378177463722208,0.4005926125587552,0.261589641069024
0.014049494137862483,0.14998425401544643,0.3274634355882375,0.38136496691359334,0.2911715974981692
0.016839308187961463,0.16096401313702183,0.34638749171042377,0.447119156199071,0.20649335209050523
0.01285209077830214,0.15486304887314706,0.24922584039467205,0.4931029146003689,0.2576712450049591
0.01668433663966061,0.1594111117239768,0.3505027164364248,0.43135103424872134,0.2181462493148539
0.014240501110910558,0.15818274014159645,0.28082950958866953,0.48833387217949825,0.2308366182318322
0.02283696952176002,0.16633479587282118,0.4469541910448121,0.39232110414221116,0.16072470481297674
0.02321317939936335,0.15961132789140325,0.4687279397064292,0.3202831735774649,0.2109888867161059
0.013916817633524406,0.15490881139312537,0.29621184062954004,0.44870348263159043,0.2550846767388695
0.022030234052233203,0.16923801356499024,0.4230671641789468,0.43722263254747507,0.1397102032735781
0.025609438651934602,0.16545644017432576,0.4907338507561904,0.34392417957515475,0.16534196966865483
0.01877674737781683,0.16863702088577243,0.3524517206220568,0.4998898291711726,0.1476584502067706
0.020193387829294078,0.16764920612297993,0.3927093266250076,0.45401205594800487,0.1532786174269875
0.01981900703403032,0.15284313104659633,0.4311537428428808,0.30442585231512564,0.26442040484199353
0.01705445594188109,0.1540320962337264,0.37991858972322373,0.3622932466161895,0.25778816366058677
0.01580952552452696,0.1559885717485447,0.34506685822512145,0.4104135823663768,0.24451955940850173
0.01476412448964171,0.15871352871787842,0.297165561194392,0.47682570754471,0.22600873126089796
0.020740579687033626,0.16959193829648073,0.39545866018181214,0.4662169620555706,0.13832437776261725
0.01640309200528771,0.15341400246438394,0.368649428677369,0.3683096464777779,0.2630409248448531
0.015362919438699335,0.15497442923013263,0.338559436266851,0.40887308116267407,0.252567482570475
0.017019803222130852,0.15831530344690095,0.3635530981479718,0.4105609175885301,0.2258859842634981
0.014644137148701844,0.15199123011205729,0.33386928526225806,0.39057766422306245,0.2755530505146795
0.021748530795077953,0.1733265504122405,0.398926976855519,0.491409419015842,0.10966360412863904
0.018480928914472308,0.16383889701256374,0.3722266007909408,0.4444462320262683,0.18332716718279088
0.020349141871958586,0.16418762510497567,0.40992520353985545,0.41120361753796225,0.1788711789221823
0.019875525874057783,0.1658809863881018,0.3937970230143531,0.43948438733421274,0.16671858965143416
0.014822102127117447,0.15688677484001948,0.31270876423388366,0.4480842552465417,0.2392069805195746
0.014478719027873975,0.1586397711178426,0.28653192513785825,0.4863902069452668,0.22707786791687498
0.01639640368577658,0.15571069752793187,0.3601090521490405,0.3939674526704807,0.2459234951804788
0.013867608692901507,0.15349193210245776,0.3041483483220006,0.4303339087572966,0.2655177429207028
0.023574006717459534,0.16592879460113807,0.4598639721393785,0.3769282178792642,0.16320780998135725
0.02231020118832416,0.17146987832990065,0.4194516025190786,0.4576954708754237,0.12285292660549765
0.02106198423993597,0.1597202923835309,0.4357809016848469,0.35249274391209817,0.21172635440305493
0.021417734152790996,0.17228913021404624,0.39694856328286937,0.4853779611503393,0.11767347556679131
0.017817608188162772,0.16527210758509223,0.34754342129399846,0.47888963953920194,0.17356693916679963
0.023963488307249325,0.17178855552193348,0.44854357414992135,0.4324203616876775,0.11903606416240112
0.01371727395281083,0.15635166728544994,0.2761427297466023,0.47882613081827075,0.24503113943512697
0.01992913132946645,0.17077216100605216,0.3697927066099443,0.4996660124562204,0.13054128093383532
0.0265440475971185,0.1677926130556207,0.49868091230301376,0.3541808729049812,0.1471382147920051
0.015715671338597956,0.16136492519974344,0.3098921905575483,0.48493562860830275,0.20517218083414893
0.022871117725402682,0.1719431521069309,0.4283016673338685,0.45287797696940374,0.11882035569672778
0.015331592325571713,0.15620261578652958,0.3316249024386702,0.42484864124051047,0.24352645632081932
0.018677683445653775,0.1554297785547891,0.4063292070847046,0.34780477178119007,0.24586602113410533
0.018641707186376047,0.1529426814901081,0.41183418000295463,0.32358503423971896,0.2645807857573264
0.013477754942545802,0.1552583564883425,0.276301572474787,0.47033273600912595,0.25336569151608707
0.0164313668253698,0.1531064187304756,0.37025875296597605,0.36443004812534296,0.265311198908681
0.019548427561928993,0.1630059103060509,0.3986562153438932,0.4129193446665715,0.1884244399895353
0.012878516717032665,0.15154314611558925,0.2834232733321324,0.4352025782620498,0.28137414840581776
0.02006687000024551,0.1680329964788096,0.38811159415741286,0.4613192268379074,0.15056917900467973
0.020487874092301708,0.1703427344924252,0.38596462751265076,0.48098758605230424,0.133047786435045
0.019230178012473523,0.15689126470854783,0.4121782135452699,0.35338563101354364,0.23443615544118648
0.023616424262432472,0.16958321732621756,0.4499821991017227,0.4142231994999439,0.1357946013983334
0.015619237967630857,0.1597721641446414,0.3185526666930177,0.46453455772186353,0.2169127755851188
0.01353002676757613,0.14904575946668175,0.31799055441619745,0.3832259194771984,0.29878352610660414
0.014170871449913318,0.1559701359503358,0.2973335313929701,0.4557332612545719,0.246933207352458
0.01640034628048708,0.1580224343033736,0.3501798073014322,0.4210627620124754,0.22875743068609242
0.016890512880496457,0.1558377726121153,0.37045133136748926,0.38508725612828765,0.2444614125042231
0.01981856610912368,0.15479128283750498,0.4271444656657262,0.32310888800448656,0.24974664632978721
0.024477710939295655,0.16092172688004686,0.48394972719895674,0.3157847513164755,0.20026552148456778
0.019544218100191114,0.16115623221965994,0.40511652310313734,0.39265336060421213,0.20223011629265053
0.018943386444686235,0.15591344599286172,0.40974272893760594,0.3482442469695025,0.24201302409289155
0.017439185872698548,0.15334311066081804,0.38939516806470703,0.34801086959124494,0.262593962344048
0.01594039901828498,0.15385405734657026,0.3570616047218534,0.38270335882323187,0.26023503645491475
0.018461714109400038,0.164672810201837,0.367623828804504,0.45519270329799705,0.17718346789749895
0.018122457472774224,0.16134705544693603,0.37540297609459433,0.4224080070111681,0.20218901689423757
0.016419588800135266,0.158675451330082,0.3474907232007964,0.42860640868817423,0.22390286811102936
0.012558967448983995,0.15072118257545725,0.27752332194124846,0.43454988597625244,0.2879267920824991
0.014313093265323209,0.15373228218880466,0.31633133280432807,0.4205649624950598,0.2631037047006122
0.02269720937942882,0.16968743127023517,0.4336825127517438,0.4305418895075217,0.1357755977407345
0.020001466017378518,0.16773198596510397,0.38810621504556825,0.4590275970432924,0.15286618791113937
0.018714172039782515,0.15307817652524153,0.41274928992511223,0.3237473465704943,0.26350336350439346
0.02070115320044725,0.16690459217676604,0.40646972509457374,0.43522539470534566,0.1583048802000806
0.014049697446105907,0.1581703602447087,0.2721324119282302,0.49652236841299624,0.2313452196587736
0.011507640861373793,0.1495763581980236,0.23941588883648995,0.4621075358418102,0.29847657532169986
0.017809997813565143,0.15197096770896365,0.39973813932902874,0.3276907684534357,0.27257109221753556
0.018677254834498013,0.15793044625402966,0.399142183939234,0.3737300090259038,0.2271278070348622
0.018827275912694782,0.1685631854149488,0.3543671628946113,0.49750222193849886,0.14813061516688986
0.014418282164563593,0.1536309206223564,0.3199144809964661,0.41637903467484766,0.26370648432868626
0.023477913342522035,0.17197297684161694,0.4393565882870139,0.4425770395738827,0.11806637213910337
0.01997374670789753,0.16862126912756703,0.3830510839202819,0.47062736759868457,0.14632154848103351
0.020531801646320492,0.16635711822575097,0.4052857571635398,0.4321756804659643,0.1625385623704959
0.016227331209657664,0.14877825525273392,0.3787322920430614,0.32333550558401564,0.29793220237292295
0.02214867014148399,0.16993117694087162,0.42261566207657203,0.4429415694090152,0.13444276851441275
0.02042555413304015,0.16068838653813225,0.4225139806934129,0.37251461181364176,0.20497140749294535
0.020912821799472188,0.16813856533372298,0.4056379013666695,0.4454329979844164,0.1489291006489141
0.020638207958300032,0.17103745901743134,0.38573395956339757,0.4865081162976247,0.12775792413897774
0.017330160994127288,0.15700675951239987,0.37549380410349814,0.3892044326711441,0.23530176322535779
0.016910831791770328,0.15773474088553574,0.3635142793822462,0.4061681134745576,0.23031760714319624
0.024017810447399993,0.16625043796400574,0.46586691463531243,0.3736653096578148,0.16046777570687276
0.015730278362645064,0.1592897861021812,0.32515772668621606,0.4545634068614929,0.22027886645229103
0.020120939709051176,0.15766953868536018,0.4253925296688685,0.34673889868705654,0.22786857164407498
0.018336856143430363,0.15549468212831075,0.4000123847813228,0.35431602114159033,0.24567159407708689
0.022306604489101024,0.17209616060208474,0.4166709735314414,0.46512231327009457,0.11820671319846407
0.025060877630011497,0.16757707113512788,0.4781727105749602,0.37206789347627167,0.14975939594876816
0.01603231384386266,0.15114073692308067,0.3683021122950983,0.3512950868746799,0.28040280083022184
0.015774577419995505,0.14859794805607077,0.3704825809702597,0.32981660999069234,0.29970080903904794
0.02597994503063725,0.1635327230480568,0.4994322598006407,0.3209617404826458,0.17960599971671348
0.0144052141931825,0.1591785898548476,0.27773557063653603,0.49887895705605523,0.22338547230740877
0.014502122501455458,0.15699811501383565,0.30129574284543564,0.45980334914411686,0.2389009080104475
0.019161902908976527,0.1574988865127723,0.4093016212152692,0.36076148513083744,0.2299368936538934
0.020362913346030662,0.16150335498491367,0.41901575600170066,0.382064581399789,0.19891966259851035
0.015308007453040852,0.15181923711759038,0.35042707581423,0.37349599676421075,0.27607692742155926
0.01628220800031302,0.15384011222441252,0.36461470049836514,0.37540352542515176,0.2599817740764831
0.015217374054187405,0.1500461482778542,0.35464624112346316,0.35594882251982257,0.28940493635671427
0.026639986637243627,0.1712211670780636,0.49209419868060916,0.3866142901365229,0.12129151118286796
0.017932400736301146,0.1598929034308324,0.37727356152317065,0.4095311102908956,0.21319532818593373
0.02452255170133635,0.159587917173177,0.4868700054054094,0.30282637523876993,0.21030361935582068
0.014326736786377303,0.15029265089778188,0.33313963573132827,0.37831216960878566,0.28854819465988607
0.014418605782891876,0.15641414977130935,0.30269599795170327,0.4540140344810162,0.24328996756728055
0.011695333552232276,0.1517153886424537,0.2176210808415308,0.4991856165910506,0.2831933025674186
0.012802678724727167,0.15469528394215898,0.24859328784892415,0.49242527593083185,0.25898143622024405
0.013437889942829651,0.1523492070932604,0.29743747272467397,0.4280060704972337,0.27455645677809226
0.014760072077809452,0.1600117732898998,0.2848697299911213,0.4984418216555091,0.21668844835336956
0.02047611982873963,0.1549582083248672,0.43719003191920597,0.3148153396667149,0.24799462841407918
0.011635287474483837,0.1505511282966683,0.23409262681031545,0.4746149467637921,0.29129242642589237
0.01358959890885891,0.1532741330747391,0.2964023953110336,0.4360491752382589,0.26754842945070745
0.017867479566178613,0.16332380455674683,0.360062679354259,0.4521006998836228,0.1878366207621182
0.02359711958337963,0.17027615716743713,0.4474022490317782,0.4219675256398262,0.1306302253283956
0.019162124645430486,0.16368131748312412,0.38804598172082944,0.42817778914888316,0.18377622913028738
0.0220193907250443,0.16052204638158993,0.4490536901136987,0.34596947951313584,0.20497683037316544
0.022664015348191666,0.15937454371826903,0.4612486050918229,0.32559965823589637,0.21315173667228068
0.02230653901453669,0.1727747268780352,0.41360517540795044,0.4732196798674274,0.11317514472462217
0.018067213287233645,0.16194426124251976,0.3715344169270434,0.4306491165668287,0.1978164665061279
0.02550343959051297,0.16301689753496712,0.49402580274178703,0.32217492964299427,0.18379926761521873
0.02469661459696499,0.1616394557966223,0.4856331604363298,0.31965785339152586,0.19470898617214433
0.014613882953886248,0.15836870731726835,0.2943976077375316,0.47683081972360264,0.2287715725388658
