Total_Portfolio_Variance,Portfolio_return,Equity_weight,gold_weight,gsec_weight 
0.008293143525628802,0.09401952502549457,-0.16118677593301045,0.41972769093141915,0.7414590850015913
0.008554976292161167,0.09043891069241985,-0.17696133975302977,0.4074305033130686,0.7695308364399611
0.006140861565998164,0.09107659654912159,-0.12784808716595408,0.36552157386450784,0.7623265133014463
0.006927586220427079,0.11122264662423947,-0.06294335851438898,0.4574247078624544,0.6055186506519346
0.008640791827483596,0.10127604022176404,-0.14235223117246776,0.45715825183213343,0.6851939793403343
0.006503821134532165,0.10572677748671419,-0.07918702335939276,0.43096061862612917,0.6482264047332635
0.0065122742527092435,0.11017605704999506,-0.057599748122474814,0.4443499247801737,0.613249823342301
0.009656271317033678,0.10019853463415018,-0.1640875391229963,0.46963704130145945,0.6944504978215369
0.00684189465390694,0.09100502380609478,-0.14298507883664166,0.37939165747806836,0.7635934213585733
0.006553199421079832,0.11574407987651769,-0.027060718497357417,0.4577499131459521,0.5693108053514053
0.0034465403253180313,0.09762717963003732,-0.020384124834528616,0.3131567381733961,0.7072273866611325
0.005786820547979421,0.11570916682004999,-0.001339553170453145,0.43298715460366444,0.5683523985667887
0.0049973607769389205,0.09670601704285743,-0.0791440033909315,0.3620899700788916,0.7170540333120399
0.0033754267241485,0.09903276328979173,-0.008566206677386112,0.3126263712470325,0.6959398354303536
0.006862146227559706,0.09129877186565982,-0.14246575294719696,0.3811384002188623,0.7613273527283346
0.004060341137332888,0.10428467678104443,-0.008620632217168855,0.3527510473411726,0.6558695848759962
0.00589182233724746,0.09099601330439588,-0.12250334261618245,0.35981647545374673,0.7626868671624358
0.00540738337296617,0.11035720371753815,-0.02336321680844905,0.41312585379075295,0.610237363017696
0.010696516497113423,0.09963730997519497,-0.18290150529434152,0.4832728947936326,0.6996286105007089
0.0056472317324579935,0.1045349682579397,-0.06238632008582659,0.4058662635368183,0.6565200565490084
0.006305594433503602,0.10850091961980404,-0.06071070485003294,0.43453120767169207,0.626179497178341
0.010552651523974518,0.09537179362284115,-0.19459838762137097,0.46186629876406116,0.7327320888573098
0.005507441333238079,0.08680093292231782,-0.1267508607262997,0.3318526777255646,0.794898183000735
0.010267330347779033,0.10468846969191112,-0.15799522134258803,0.49809366844402003,0.6599015528985681
0.0067137154079625425,0.1119968694245452,-0.05331063526284724,0.4541581079707731,0.5991525272920741
0.005384371550061499,0.10367095938183174,-0.05907798726716024,0.39612295808747455,0.6629550291796856
0.004024700063245583,0.10483311083669242,-0.0032905134272974146,0.35185936913907884,0.6514311442882186
0.0052789259921948075,0.10219363811351147,-0.0630755932839373,0.3886580348034063,0.674417558480531
